Date,D.YieldCurve,D.SahmRule,D.Ln.WagesPhillyMSA,D.Ln.NonfarmEmployeesPhillyMSA,D.Ln.NonfarmEmployeesPhilly,D.Ln.PersonalSavingsRate,D.Ln.NYCGasPrice,D.Ln.CarSales,D.Ln.RealRetailFoodServiceSales,D.Ln.UnemploymentRate,D.Ln.PPI,D.Ln.UnemploymentPhillyMSA,D.Ln.UnemploymentPhilly,D.Ln.CorporateProfits,D.Ln.RealGDP,D.Ln.AlcoholSales,D.Ln.PrimeEPOP,D.Ln.UncertaintyIndex,D.D.Ln.HousePriceIndexPhillyMSA,D.Ln.BuildingPermitsPhillyMSA,D.EconomicConditionsPhillyMSA,D.Ln.CPIPhillyMSA,D.Ln.InitialClaimsPA,D.Ln.ContinuedClaimsPA,D.Ln.NewManufacturingOrders,D.Ln.ConsumerConfidence,D.Ln.ManufacturingHoursWorked,D.Ln.PCE,D.Ln.RealDisposablePersonalIncome,D.Ln.HousingStarts,D.Ln.HousingSupply,D.Ln.GovtSocialBenefits,D.Ln.GDPPriceIndex,D.Ln.GDP,D.Ln.PCEPriceIndex,D.Ln.CPIU,D.Ln.10YearTreasury,D.Ln.3MonthTreasury,D.Ln.FedFundsRate,D.Ln.OilPriceWTI,D.Ln.FHFAHousePriceIndex,D.Ln.NonfarmEmployment,D.Ln.PersonalIncome,D.Ln.Wage&Salaries,D.Ln.NonresidentialInvestment,D.Ln.ResidentialInvestment,D.Ln.TotalBusinessSales,D.Ln.SP500,D.Ln.AmusementBase,D.GrossReceiptsBase,D.NetIncomeBase,D.NPTBase,D.Ln.ParkingBase,D.Ln.RTTBase,D.Ln.SalesBase,D.Ln.WageBase
1999-07-01,-0.006406250000000002,0.0333333333333333,0.025398287508378026,0.0030959967990416004,0.002239097508694776,-0.06407885668452229,0.25436857158315923,0.02197932607728692,0.01379051995566627,-0.007843177461025919,0.018830950289177473,0.008163310639160981,0.0463801261780552,-0.019820027900790294,0.013143514598521477,0.003788170300221161,-0.0012297603517428257,-0.16681632844335637,0.0032455857773818764,-0.07237990378070425,-0.5466666666666664,0.006538939175520397,-0.025252951166054416,-0.0053905269664138444,0.05071462900666468,-0.0008241596324545242,0.002416432911628519,0.016664443847558275,0.0076155529586667825,0.04734734446831457,0.05762911283663641,0.003324956432762427,0.0038291111329629146,0.01669922418926717,0.005484406425964039,0.007403735670574285,0.06012899395200355,0.04321434015887515,0.07048987775454463,0.20780460136200007,0.015314001613040418,0.005832981172817497,0.014457652591541859,0.014484849296122704,0.023816748429561052,0.015887664822648695,0.019230700500687092,0.00929893440059093,-0.055429048293667904,0.07331029255804863,0.06295491743076922,-0.12902927435579709,-0.05060063344268073,0.2698292770908317,0.061052503871085406,0.034464405661680075
1999-10-01,-0.05401209677419358,-0.0633333333333333,0.019078441591882545,0.004791576009899323,0.008472780600220275,-0.02985296314968111,0.05879440540603059,0.011911937281164242,0.015035346589149512,-0.04016604172533489,0.008372628711549979,0.0,-0.058220539331001575,0.00598048598624068,0.01629431373748602,0.018134629604366737,0.003276006205900295,0.02417585550033552,-0.0003953550133335426,0.006344649737388686,1.02,0.007134449504414775,-0.14830297324651376,-0.038341316419799654,0.009122227883089806,0.0008989505512904117,-0.0008048290172868455,0.02057504670364274,0.013289086405521289,0.002420331960065525,0.023716526617316047,0.004136677655639076,0.005247711279138478,0.021805656447295263,0.006057749747689911,0.007349322979152362,0.042701247447855195,0.08120001953288991,0.0410313966778626,0.1240705476608599,0.014934051142457605,0.006819053045816759,0.02075323880144353,0.024378166898276987,0.006079159718694882,0.015272017980882069,0.02270497478220257,0.022843153054967757,0.3393893241649977,0.0464199633864015,0.03658805634461537,0.06579554805799748,0.05263600848016736,-0.19067042642382503,-0.11652685271804941,0.06256720026943086
2000-01-01,-0.25454941116231433,0.0333333333333333,0.006017808053331741,0.003609206773453444,0.009214001265149818,0.04445176257083383,0.1803774456141113,0.050062723649616725,0.013238549923450194,-0.008230499136515412,0.013200657588102516,-0.05001042057466143,-0.06430565184920045,-0.024630496159875115,0.003637848608937233,0.021016277957458307,0.0028577280113717407,0.0635219236153981,-0.0031593244642165175,0.05652215684594619,-0.41999999999999993,0.00688276830596557,0.012174550218459146,-0.04041483535065815,-0.014069296937808673,0.004066828057117,0.0016090108057005281,0.023110989432101547,0.017334276056129028,0.0026154325340561613,0.00778214044205483,0.016868012700824053,0.006644025374846763,0.01025114155537743,0.008089197643546875,0.009846475772062213,0.0538957682051322,0.09031062115684918,0.0674003142583599,0.1585743119020635,0.017499615914728928,0.005884317867760558,0.028403862542004887,0.035873835023396694,0.038806415259562854,0.021788891623681472,0.016533352254235467,0.03270924664927488,-1.0242025735438745,0.0626123907609723,0.0457633125553846,-0.2225928838518067,-0.05579601451690763,-0.029942587168434898,0.09949042267597008,0.01829634450056261
2000-04-01,-0.3298412698412699,-0.01,-0.000784850948592819,0.005067557835141123,0.00271914299917686,0.042559614418795855,0.06846921401196149,-0.05282639436593817,-0.007039584167610968,-0.025105921131076236,0.01834446346616936,-0.008583743691391588,-0.04100977648179782,-0.012901686084004993,0.018042088342381746,0.02300273935470898,-0.001631987306320859,0.3934115859130758,0.02354913045581597,-0.13402203916999245,-0.5600000000000005,0.0046024182223538546,0.07805346388657419,-0.0028629045505397244,0.05409436894855624,-0.0010953367040285045,-0.0024144880945176084,0.014053604108244855,0.01185821800191178,-0.04457963163308776,0.05284248137438019,0.020972447763551116,0.005996110833473622,0.024252272559508015,0.004752907592997069,0.0078079647109445816,-0.0479417587350246,0.034424764212520165,0.09994363948263674,-0.001620370724907616,0.016622892105594644,0.005897869533525224,0.016759817483933404,0.0057849117492771995,0.032881460220989034,0.004882299141736546,0.011871091589373606,0.019801844211129627,0.9339033817004498,0.3140052075110322,0.19344508290461615,-0.6200970185495351,0.11230374643301744,0.3359850684090233,0.5130871703093831,0.06577298728291225
2000-07-01,0.06063492063492065,0.04,0.014468231550017308,0.0003158713215105635,-0.003101369473013982,0.027398974188114433,0.034300176690584286,0.0004299909394247514,-0.0002837097059309457,0.016807118316381153,0.013042572645000305,0.025533302005164904,0.023488105015749383,-0.021436316468522065,0.0009972438695928787,0.027752306654594605,-0.005733021435477603,-0.6273806532508499,-0.01659909007100069,0.04834942562888056,-0.06333333333333302,0.004935365314151063,0.025822706255132388,0.037777844477052014,-0.007079910655825472,-0.0015472796196513983,-0.004037147186970902,0.01597251389289056,0.012872165568046157,-0.053728809817069845,-0.08434114843375107,0.006037162251401718,0.006241489506399134,0.006850692349013698,0.006421445025579509,0.009097130385018914,-0.046956983087770965,0.0517307716092561,0.038566530449437586,0.0940140989497733,0.01564261744947082,0.0019296917347073617,0.01856770685527387,0.019115572505469913,0.013867235913848752,-0.0072868745738734475,0.002394234708605225,0.019322454515099174,-0.17093107146839515,0.009103843393498984,0.001163497320000012,0.20321982106034103,-0.054038285696492494,-0.3069774922946067,-0.443384748563755,-0.0811383093578435
2000-10-01,0.1787557603686636,-0.03,0.011993070443970133,0.004315001301413268,-0.01182535531862694,-0.0627383406334232,-0.01882868792965116,-0.06030458555850071,-0.00024174214219208068,-0.025317807984289953,0.013120623921374808,0.008368249670516636,-0.031403312235831926,-0.029638400088378702,0.0059260239353520205,0.004826596972592689,0.0012312745245264267,0.795360128251787,0.008346638484481694,-0.05426613901842536,0.13333333333333353,0.008014390189043041,0.030977832793157134,0.08556887965505133,-0.033199496983947085,-0.005243833386958663,-0.008123521521479216,0.014358852765093744,0.0061945918366124175,0.026469881844435328,-0.05762911283663641,0.011513560591330574,0.005402525818449355,0.011330902336348814,0.005640153727109798,0.0071038025529874815,-0.05702533778678798,0.0,-0.007183201743492296,0.011844381432331907,0.017284207420638076,0.002006458092568053,0.011419826442706338,0.005452505515679107,0.003569428911337269,0.009706814076159809,0.0023960718770208445,-0.0768415862118772,0.27818338922604013,0.02367634628010462,0.012949093273846163,-0.2261028024051381,0.04601129774706081,0.35756777029550335,-0.06490319676307621,0.02054972329617044
2001-01-01,0.6124193548387096,0.22,0.01394085129014666,0.00048367009806149497,0.006506831006710456,0.08940658771558452,-0.0797627562213554,0.04571293276217592,-0.003133214610942403,0.08201315166083534,0.016343820323440283,0.0,0.06561899297434515,-0.013806746056954644,-0.003247477383501618,0.017455782103231954,0.000820008246030568,0.19601979320759533,0.01178775845672142,-0.12708595279468327,-0.9400000000000002,0.007160415875862469,0.023508223899920466,0.07717658538010674,-0.049158270576214136,-0.013515690865341767,-0.008190053970044797,0.011025057951785655,0.008107561177789435,0.03874730497939449,-0.043296805753324064,0.038395440691942895,0.006825965070400564,0.0032992511741500863,0.007382845622433187,0.009520254692745311,-0.09740818746733138,-0.22245127022044886,-0.14611576182411867,-0.10446943050023716,0.018290878149939793,0.0015530567926553829,0.018126208969254876,0.01650944281496436,-0.013096411731617685,0.01812934871433658,-0.007844990481457259,-0.06862857304357828,-0.4188983027081328,0.0046764612363160984,-0.00969053886923077,-0.024813201207772584,-0.039169585405218754,-0.42990316339318113,0.016983331094579057,0.052669726730815825
2001-04-01,0.6204121863799282,0.2566666666666666,-0.005249062161055029,-0.0012338213734084391,-0.006120058617437252,-0.08223809823697192,0.06183313696909873,-0.029134812935802668,0.0033329188391331144,0.038614836127779606,-0.011192330947454643,0.008298802814695083,0.006526025074677699,0.03929681113667094,0.006194665527829102,-0.0032498335982174,-0.0069915974707219775,-0.1259740104451934,-0.006630090709871084,0.1019146701608804,-0.8466666666666667,0.010659703888583394,0.19382109405448134,0.0845983309564069,-0.07381299921395978,-0.0017414680454095333,-0.004120318973019899,0.006686859735326678,-0.002570209677358548,0.015456258236691944,0.06840272688440052,0.016632551409092144,0.006641784482229518,0.01222356936880864,0.004668812571248182,0.006987092914091164,0.042642119266002476,-0.2746189784770565,-0.25677798976311617,-0.0320883145515003,0.01607958929431419,-0.00267033598204236,0.0025739312334351894,-0.003634831280583839,-0.02125946136459067,0.02836681146078579,-0.013569563671913087,-0.03410041878260461,0.2860389069631424,0.5434615504170743,0.36496092167999983,0.27198614527756027,0.42548478261839406,0.07266693658299062,0.050852744808988604,0.13201820071256165
2001-07-01,0.23506375227686704,0.22000000000000003,0.004848825208078722,-0.002472219105174922,-0.003340841221923796,0.3158529494184772,-0.15449358596006535,-0.04056817997922435,-0.009603486852654441,0.0939318198342034,-0.021266874707042582,0.08701137698962991,0.03386273943143081,-0.041022910447953365,-0.004011525580892794,-0.0013572206209335747,-0.005794718201654447,0.1336122142459102,0.002000226459156096,-0.06651220097919008,-0.6233333333333333,0.0023019136336204227,0.007857231561070321,0.08531824164908741,-0.05245846096585893,-0.00364046431525189,0.0,0.0039822716588684415,0.021578453714528933,-0.01878474061067248,0.07174390485884108,0.021889962347142244,0.003029470782947463,-9.246582781052837e-05,0.0005058052757567211,0.002818755977023635,-0.056600471516709217,-0.14373155952408578,-0.2129872888677382,-0.04545126290391721,0.01509613866649584,-0.0030158328748051133,-0.0025235397224623313,-0.005146178675021318,-0.014356921634113284,0.022136383557308292,-0.011643721557389242,-0.07618349483427611,-0.11610098135453839,-0.15659468954884492,-0.13579292130923076,-0.27758224024400663,-0.3356163916075623,0.2303842191105332,-0.019097536421217143,-0.20036432747629007
2001-10-01,0.5754918032786887,0.7000000000000001,0.00019595995707266667,-0.0027338190229109216,-0.007594603466885452,-0.613104472886409,-0.3022685273266406,0.13973718626702958,0.0340442963590899,0.1292117314800063,-0.03019384512827905,0.10080469912196555,0.08671742851593289,0.020519114223184864,0.0027693055163329205,0.017101339142548078,-0.006246116496952503,0.2881264796162064,-0.005062380647620657,0.17524153608529502,-0.053333333333333344,0.00139372660142989,0.08527481460677144,0.12377352337832015,-0.03849191475195468,-0.00355530083894795,-0.00579711768432567,0.016407953280390686,-0.016745884940931433,-0.018719654847782152,-0.06351340572232589,0.0184344112683128,0.0032196902969809926,0.005874847582155951,0.0004094730389967438,-0.0007508917191563214,-0.04308358613631169,-0.5083750711655922,-0.4941244320425797,-0.26787944515560147,0.015589856937506141,-0.00607433405024338,-0.001089533100579132,0.00036460619559264273,-0.03056325812808236,-0.0007314434845646645,-0.0011256508278396637,-0.02253889966459255,0.3433454152808082,-0.029214768119884493,-0.03254562393692306,0.11399998631077188,-0.06079875333610474,-0.06949927539604772,-0.19039383084867723,0.07107422337924163
2002-01-01,-0.01633333333333331,0.1033333333333335,0.021439012824113313,0.0017626505095540423,0.0004885675297492398,0.4795730802618865,0.08905233262033707,-0.10461220888785228,-0.017768440831726906,0.035718082602079315,-0.0038714721216583925,0.07263918363997157,0.0554468706252047,0.1119745165773578,0.008248162348200694,0.006918601307037697,-0.0016722411923622005,-0.4351865432670099,0.003002643148845685,-0.11045088148514104,0.9066666666666665,0.003838218863031706,-0.18413099588838122,0.011160403569018484,-0.04651657769064599,0.008983394502991793,0.004144224746025937,0.004225381213418089,0.02320660372588179,0.09299133818557603,0.008163310639161203,0.03382700276159056,0.0026627529171170394,0.011475149310435029,0.0020115021263489297,0.00318740309228005,0.06230857333871098,-0.10303222589823524,-0.20763936477824452,0.059778435374159056,0.016506831736281313,-0.003239670824775942,0.004616394868932616,0.0016458244302199887,-0.02503218328970025,0.030698287517835432,-0.0033882911422047357,0.01288806386826824,-0.15359953113446778,0.06816464125676569,0.04208600532461543,0.2657921180180397,0.09154545457434438,-0.05739472054920469,0.2307751668253708,-0.03952600657923355
2002-04-01,-0.0064791666666668135,-0.0800000000000003,0.0010188707248133255,-0.002565990499444837,0.0017081090510124852,0.06342182643749572,0.18727718820540806,-0.0022800544510888088,0.001891990272126165,0.02312241742085397,0.014887338609211653,0.012658396871923383,0.03442271327922075,0.035429742811863285,0.006136159763457272,-0.0022565882012264282,-0.003772798438693492,-0.0904064298157703,0.002571975924053227,0.048281832128292734,-0.3133333333333333,0.007357884795873737,0.025568785190095866,-0.01854069620975274,0.027500063049025414,0.0015614600007580748,0.00823727886647907,0.012424116431121845,0.008056632956103371,-0.01874688762934973,0.016129381929883557,0.028674161513979612,0.003956128159216199,0.009594480123970683,0.0073893649903746805,0.007831477654657526,0.004585661491319337,-0.0038835000263978126,0.009569451016150698,0.19222566062315183,0.018195043591229698,-0.0009282802236505461,0.010977939333150388,0.010552312608032466,-0.012272725210177526,0.030202124515922968,0.019646814229700382,-0.057432063597177674,-0.3017517135581933,-0.13142097643948025,-0.2362066127723077,0.17250394760910348,0.09479602221107442,0.5548349020576993,-0.06591560148251219,0.019865015986955115
2002-07-01,0.1614062500000002,-0.2899999999999998,-0.00018172689184670077,-0.0015964224037947616,0.0019485586835674695,-0.06939199342399971,0.06575560853317941,0.04695373349347376,0.0065100664059478675,-0.01729149711006084,0.006349227678658309,0.006269613013595521,-0.00034221428270830856,0.03488340304688364,0.004027167106078977,-0.009614174735382619,-0.001260769236135495,0.1846735916517659,0.006353132179977905,-0.004156315888776518,0.9533333333333335,0.01595318648111821,0.011154312188375926,-0.010428707099713108,-0.005090161649441427,-0.008351023772134702,-0.00411015786182789,0.012127460474959051,0.0014856084440779682,0.0037383221106077613,-0.03252319170556017,0.004469714505553668,0.004458201012945473,0.008831641885766572,0.00516784216812205,0.005371875472413912,-0.179971379449001,-0.04171409141247501,-0.0057306747089850285,0.07673523741505273,0.019045815958341095,-0.0006712445968641845,0.005132019110249075,0.002757115967009227,-0.006195535145573139,0.0072441832935634665,0.008942277367761875,-0.17748490089793556,0.1010888697670147,0.07215875368840582,0.056515846772307705,-0.06489219108730808,-0.10330373328630316,-0.31987847965827854,0.011627695655906933,-0.010356107336701115
